Logradouro;Intervalo de Datas;Hora;Caminhao grande;Caminhao md/grd;Caminhao peq/md;Caminhao pequeno;Moto;Nao Reconhecido;Oibus grande;Oibus pequeno;Passeio grande;Passeio pequeno
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;08:15:00 - 08:29:59;2;4;2;0;26;9;5;0;16;422
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;08:30:00 - 08:44:59;3;5;3;0;38;8;10;0;16;394
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;08:45:00 - 08:59:59;1;3;1;0;55;13;11;0;15;399
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;09:00:00 - 09:14:59;1;4;3;0;48;7;10;0;11;363
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;09:15:00 - 09:29:59;1;5;4;0;54;6;13;0;20;390
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;09:30:00 - 09:44:59;0;2;7;0;46;13;9;0;18;386
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;09:45:00 - 09:59:59;0;6;3;0;48;7;6;0;22;350
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;10:00:00 - 10:14:59;1;7;12;0;60;12;8;0;23;320
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;10:15:00 - 10:29:59;3;3;9;0;47;12;4;0;23;330
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;10:30:00 - 10:44:59;0;1;4;0;51;12;10;0;20;344
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;10:45:00 - 10:59:59;2;6;8;0;61;15;10;0;19;344
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;11:00:00 - 11:14:59;1;3;7;0;52;12;10;0;23;325
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;11:15:00 - 11:29:59;2;4;7;0;60;13;4;0;19;337
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;11:30:00 - 11:44:59;1;2;3;0;63;8;10;0;15;309
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;11:45:00 - 11:59:59;2;8;2;0;52;14;12;0;17;288
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;12:00:00 - 12:14:59;1;9;4;0;54;7;4;0;18;346
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;12:15:00 - 12:29:59;2;2;2;0;47;5;7;0;15;325
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;12:30:00 - 12:44:59;0;7;4;0;45;6;7;0;16;299
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;12:45:00 - 12:59:59;2;5;9;0;39;4;11;0;9;316
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;13:00:00 - 13:14:59;2;2;6;0;37;9;15;0;20;338
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;13:15:00 - 13:29:59;1;2;3;0;35;9;8;0;14;340
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;13:30:00 - 13:44:59;3;3;4;0;51;8;7;0;19;318
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;13:45:00 - 13:59:59;0;3;2;0;46;8;13;0;13;334
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;14:00:00 - 14:14:59;1;5;5;0;50;8;8;0;15;363
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;14:15:00 - 14:29:59;3;5;6;0;41;6;6;0;16;358
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;14:30:00 - 14:44:59;5;3;2;0;56;13;5;0;23;356
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;14:45:00 - 14:59:59;2;3;4;0;61;13;10;0;11;331
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;15:00:00 - 15:14:59;2;8;8;0;56;7;8;0;11;341
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;15:15:00 - 15:29:59;6;8;7;0;48;11;12;0;11;303
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;15:30:00 - 15:44:59;2;8;9;0;57;9;7;0;21;307
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;15:45:00 - 15:59:59;1;5;4;0;62;12;6;0;12;299
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;16:00:00 - 16:14:59;4;11;5;0;67;14;7;0;13;342
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;16:15:00 - 16:29:59;2;8;11;0;73;19;10;0;12;304
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;16:30:00 - 16:44:59;2;3;6;0;68;10;7;0;20;309
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;16:45:00 - 16:59:59;1;4;3;0;55;14;11;0;12;336
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;17:00:00 - 17:14:59;2;6;6;0;66;14;9;0;13;334
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;17:15:00 - 17:29:59;1;4;8;0;66;22;11;0;12;330
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;17:30:00 - 17:44:59;0;4;4;0;70;18;11;0;14;341
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;17:45:00 - 17:59:59;2;5;3;0;56;9;9;0;13;331
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;18:00:00 - 18:14:59;3;1;1;0;62;8;12;0;7;332
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;18:15:00 - 18:29:59;3;1;2;0;37;12;8;0;10;379
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;18:30:00 - 18:44:59;0;3;1;0;46;9;7;0;9;343
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;18:45:00 - 18:59:59;2;5;2;0;62;10;13;0;21;270
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;19:00:00 - 19:14:59;0;4;3;0;52;8;12;0;5;289
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;19:15:00 - 19:29:59;1;2;0;0;48;9;14;0;11;283
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;19:30:00 - 19:44:59;2;1;1;0;38;6;9;0;8;266
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;19:45:00 - 19:59:59;0;2;1;0;36;5;11;0;8;236
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;20:00:00 - 20:14:59;2;0;2;0;30;5;6;0;5;175
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;20:15:00 - 20:29:59;1;1;1;0;18;3;10;0;6;175
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;20:30:00 - 20:44:59;1;1;3;0;25;2;6;0;5;149
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;20:45:00 - 20:59:59;0;0;1;0;27;2;6;0;7;116
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;21:00:00 - 21:14:59;1;0;2;0;26;1;11;0;3;123
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;21:15:00 - 21:29:59;0;2;1;0;26;2;5;0;6;111
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;21:30:00 - 21:44:59;0;1;0;0;25;7;5;0;4;133
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;21:45:00 - 21:59:59;0;0;0;0;24;2;7;0;3;110
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;22:00:00 - 22:14:59;0;2;0;0;32;4;5;0;7;116
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;22:15:00 - 22:29:59;0;3;1;0;24;10;3;0;6;136
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;22:30:00 - 22:44:59;0;0;0;0;27;3;7;0;3;100
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;22:45:00 - 22:59:59;0;0;0;0;16;4;2;0;3;89
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;23:00:00 - 23:14:59;2;2;1;0;18;5;6;0;0;76
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;23:15:00 - 23:29:59;0;0;0;0;20;3;7;0;3;46
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;23:30:00 - 23:44:59;1;0;1;0;12;1;2;0;1;49
AV. ENG. ANTONIO DE GOES, N. 124;9/6/2015;23:45:00 - 23:59:59;0;0;0;0;10;1;3;0;3;32
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;00:00:00 - 00:14:59;0;1;0;0;11;0;3;0;4;33
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;00:15:00 - 00:29:59;0;0;0;0;11;1;1;0;6;34
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;00:30:00 - 00:44:59;0;0;0;0;6;1;2;0;1;28
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;00:45:00 - 00:59:59;0;0;1;0;7;1;4;0;2;27
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;01:00:00 - 01:14:59;0;1;0;0;8;0;0;0;2;19
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;01:15:00 - 01:29:59;0;1;0;0;2;0;1;0;0;20
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;01:30:00 - 01:44:59;0;1;0;0;2;0;1;0;1;6
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;01:45:00 - 01:59:59;0;1;1;0;5;0;2;0;4;8
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;02:00:00 - 02:14:59;0;0;0;0;3;1;2;0;1;13
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;02:15:00 - 02:29:59;0;0;0;0;1;1;0;0;1;6
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;02:30:00 - 02:44:59;0;0;0;0;1;0;0;0;2;5
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;02:45:00 - 02:59:59;0;0;0;0;0;0;3;0;0;9
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;03:00:00 - 03:14:59;0;0;0;0;1;0;0;0;0;3
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;03:15:00 - 03:29:59;0;0;0;0;1;0;0;0;0;4
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;03:30:00 - 03:44:59;0;1;0;0;1;0;2;0;0;3
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;03:45:00 - 03:59:59;1;0;0;0;1;0;1;0;0;1
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;04:00:00 - 04:14:59;0;0;0;0;2;0;0;0;0;8
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;04:15:00 - 04:29:59;2;0;1;0;1;0;1;0;0;7
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;04:30:00 - 04:44:59;0;3;0;0;2;1;1;0;1;3
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;04:45:00 - 04:59:59;0;0;0;0;3;0;4;0;0;11
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;05:00:00 - 05:14:59;0;2;0;0;4;1;5;0;2;13
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;05:15:00 - 05:29:59;0;0;2;0;2;1;8;0;5;21
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;05:30:00 - 05:44:59;0;0;0;0;5;1;13;0;5;28
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;05:45:00 - 05:59:59;3;4;0;0;11;2;9;0;0;40
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;06:00:00 - 06:14:59;4;3;1;0;12;0;10;0;5;73
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;06:15:00 - 06:29:59;1;0;0;0;23;4;10;0;11;149
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;06:30:00 - 06:44:59;0;4;2;0;26;3;5;0;16;252
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;06:45:00 - 06:59:59;0;2;2;0;35;1;10;0;18;367
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;07:00:00 - 07:14:59;1;3;5;0;38;4;12;0;16;388
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;07:15:00 - 07:29:59;1;3;3;0;37;3;9;0;10;403
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;07:30:00 - 07:44:59;4;4;3;0;37;8;5;0;6;454
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;07:45:00 - 07:59:59;0;1;4;0;31;11;6;0;8;454
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;08:00:00 - 08:14:59;3;2;2;0;31;4;5;0;19;428
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;08:15:00 - 08:29:59;4;2;6;0;49;7;5;0;11;435
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;08:30:00 - 08:44:59;0;4;5;0;59;12;12;0;21;390
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;08:45:00 - 08:59:59;2;2;8;0;37;7;10;0;20;421
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;09:00:00 - 09:14:59;3;4;5;0;43;9;7;0;18;414
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;09:15:00 - 09:29:59;3;0;6;0;42;9;9;0;11;413
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;09:30:00 - 09:44:59;2;14;8;0;40;8;10;0;13;386
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;09:45:00 - 09:59:59;1;4;5;0;43;10;8;0;17;395
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;10:00:00 - 10:14:59;0;7;5;0;50;14;10;0;17;366
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;10:15:00 - 10:29:59;1;6;2;0;56;13;5;0;17;360
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;10:30:00 - 10:44:59;2;6;8;0;64;12;8;0;20;310
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;10:45:00 - 10:59:59;1;7;8;0;42;14;15;0;17;327
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;11:00:00 - 11:14:59;1;4;11;0;70;11;10;0;17;334
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;11:15:00 - 11:29:59;0;4;10;0;54;13;7;0;19;272
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;11:30:00 - 11:44:59;2;6;2;0;51;14;7;0;24;295
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;11:45:00 - 11:59:59;2;5;4;0;51;10;11;0;10;277
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;12:00:00 - 12:14:59;0;5;5;0;50;13;5;0;20;304
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;12:15:00 - 12:29:59;0;8;11;0;46;8;9;0;8;338
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;12:30:00 - 12:44:59;3;4;6;0;44;6;5;0;15;310
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;12:45:00 - 12:59:59;3;3;3;0;49;5;7;0;26;313
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;13:00:00 - 13:14:59;2;1;7;0;44;11;15;0;14;307
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;13:15:00 - 13:29:59;0;3;9;0;45;8;12;0;16;284
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;13:30:00 - 13:44:59;2;1;1;0;46;6;8;0;10;324
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;13:45:00 - 13:59:59;0;9;7;0;43;2;11;0;10;339
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;14:00:00 - 14:14:59;2;5;3;0;48;11;9;0;15;341
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;14:15:00 - 14:29:59;1;8;4;0;56;8;3;0;20;335
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;14:30:00 - 14:44:59;3;1;4;0;62;7;6;0;22;307
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;14:45:00 - 14:59:59;1;3;7;0;66;12;12;0;13;315
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;15:00:00 - 15:14:59;1;6;7;0;58;11;9;0;15;337
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;15:15:00 - 15:29:59;1;3;8;0;72;6;7;0;18;307
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;15:30:00 - 15:44:59;2;4;3;0;53;6;8;0;10;312
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;15:45:00 - 15:59:59;1;4;4;0;58;13;12;0;11;310
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;16:00:00 - 16:14:59;1;5;8;0;52;11;13;0;16;300
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;16:15:00 - 16:29:59;1;4;4;0;61;11;10;0;18;342
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;16:30:00 - 16:44:59;0;4;8;0;65;9;12;0;12;333
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;16:45:00 - 16:59:59;1;4;4;0;65;10;11;0;14;315
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;17:00:00 - 17:14:59;2;4;8;0;52;9;6;0;10;275
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;17:15:00 - 17:29:59;3;3;2;0;62;13;9;0;18;344
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;17:30:00 - 17:44:59;3;6;4;0;62;17;11;0;7;336
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;17:45:00 - 17:59:59;0;3;3;0;65;10;9;0;16;325
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;18:00:00 - 18:14:59;2;0;4;0;52;11;6;0;10;382
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;18:15:00 - 18:29:59;2;0;2;0;40;10;11;0;5;332
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;18:30:00 - 18:44:59;2;2;3;0;60;6;10;0;10;369
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;18:45:00 - 18:59:59;2;1;2;0;36;11;15;0;7;310
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;19:00:00 - 19:14:59;1;1;2;0;56;12;8;0;9;252
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;19:15:00 - 19:29:59;0;2;1;0;24;6;14;0;7;281
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;19:30:00 - 19:44:59;1;2;0;0;42;6;11;0;9;240
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;19:45:00 - 19:59:59;1;3;2;0;34;4;11;0;8;236
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;20:00:00 - 20:14:59;0;5;1;0;34;4;6;0;6;202
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;20:15:00 - 20:29:59;0;2;3;0;33;4;10;0;7;182
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;20:30:00 - 20:44:59;1;1;1;0;26;2;8;0;9;175
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;20:45:00 - 20:59:59;0;1;0;0;30;5;6;0;7;151
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;21:00:00 - 21:14:59;0;0;3;0;34;4;8;0;5;156
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;21:15:00 - 21:29:59;0;2;2;0;28;3;8;0;5;123
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;21:30:00 - 21:44:59;0;1;0;0;28;6;4;0;6;130
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;21:45:00 - 21:59:59;1;2;0;0;22;6;6;0;7;125
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;22:00:00 - 22:14:59;0;1;0;0;31;4;8;0;1;117
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;22:15:00 - 22:29:59;0;1;0;0;26;4;2;0;6;103
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;22:30:00 - 22:44:59;1;1;1;0;24;1;6;0;1;123
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;22:45:00 - 22:59:59;0;0;0;0;24;2;5;0;5;75
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;23:00:00 - 23:14:59;0;0;0;0;18;1;5;0;2;85
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;23:15:00 - 23:29:59;0;0;0;0;18;6;5;0;2;53
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;23:30:00 - 23:44:59;1;0;0;0;17;4;5;0;5;49
AV. ENG. ANTONIO DE GOES, N. 124;10/6/2015;23:45:00 - 23:59:59;0;1;0;0;14;0;2;0;1;39
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;00:00:00 - 00:14:59;0;0;0;0;12;0;1;0;3;27
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;00:15:00 - 00:29:59;0;0;0;0;14;0;3;0;4;41
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;00:30:00 - 00:44:59;0;0;0;0;6;0;2;0;3;27
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;00:45:00 - 00:59:59;0;0;0;0;4;2;4;0;1;36
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;01:00:00 - 01:14:59;0;1;0;0;6;0;0;0;5;21
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;01:15:00 - 01:29:59;0;0;0;0;6;0;0;0;5;30
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;01:30:00 - 01:44:59;0;0;0;0;5;1;1;0;2;19
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;01:45:00 - 01:59:59;1;1;0;0;2;0;3;0;0;17
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;02:00:00 - 02:14:59;0;1;0;0;2;1;1;0;3;7
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;02:15:00 - 02:29:59;0;0;0;0;2;1;0;0;0;9
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;02:30:00 - 02:44:59;0;0;0;0;5;0;1;0;1;7
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;02:45:00 - 02:59:59;1;1;0;0;2;1;1;0;3;9
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;03:00:00 - 03:14:59;0;0;0;0;0;1;1;0;1;5
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;03:15:00 - 03:29:59;0;0;0;0;0;0;0;0;2;5
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;03:30:00 - 03:44:59;0;0;0;0;2;0;1;0;4;5
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;03:45:00 - 03:59:59;0;0;0;0;1;0;2;0;0;11
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;04:00:00 - 04:14:59;0;0;0;0;2;1;1;0;1;7
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;04:15:00 - 04:29:59;0;0;0;0;2;0;1;0;1;10
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;04:30:00 - 04:44:59;1;1;1;0;5;1;1;0;0;6
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;04:45:00 - 04:59:59;1;1;0;0;1;0;5;0;1;5
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;05:00:00 - 05:14:59;0;1;0;0;0;1;2;0;1;19
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;05:15:00 - 05:29:59;1;2;1;0;3;0;9;0;4;17
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;05:30:00 - 05:44:59;0;1;1;0;8;6;10;0;4;32
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;05:45:00 - 05:59:59;0;1;1;0;19;3;10;0;2;54
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;06:00:00 - 06:14:59;1;2;1;0;14;4;11;0;7;75
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;06:15:00 - 06:29:59;4;2;2;0;19;4;7;0;10;152
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;06:30:00 - 06:44:59;2;2;3;0;32;4;10;0;21;231
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;06:45:00 - 06:59:59;2;1;1;0;33;5;10;0;6;388
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;07:00:00 - 07:14:59;2;3;2;0;42;10;8;0;12;405
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;07:15:00 - 07:29:59;3;0;6;0;34;12;6;0;9;393
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;07:30:00 - 07:44:59;1;1;3;0;33;5;6;0;10;421
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;07:45:00 - 07:59:59;1;2;7;0;37;10;8;0;13;421
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;08:00:00 - 08:14:59;4;1;3;0;41;10;7;0;15;417
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;08:15:00 - 08:29:59;4;3;4;0;35;8;6;0;9;426
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;08:30:00 - 08:44:59;1;4;2;0;42;8;11;0;20;402
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;08:45:00 - 08:59:59;0;2;3;0;39;4;14;0;12;397
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;09:00:00 - 09:14:59;2;5;8;0;57;10;11;0;12;400
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;09:15:00 - 09:29:59;1;3;6;0;56;12;6;0;20;428
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;09:30:00 - 09:44:59;1;7;4;0;36;7;7;0;13;398
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;09:45:00 - 09:59:59;4;6;4;0;55;10;12;0;18;356
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;10:00:00 - 10:14:59;0;5;4;0;52;8;7;0;16;377
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;10:15:00 - 10:29:59;2;5;8;0;59;13;5;0;22;351
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;10:30:00 - 10:44:59;3;5;7;0;66;12;7;0;14;300
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;10:45:00 - 10:59:59;1;8;7;0;60;11;4;0;16;304
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;11:00:00 - 11:14:59;3;7;2;0;45;11;12;0;16;309
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;11:15:00 - 11:29:59;2;5;5;0;63;9;9;0;14;301
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;11:30:00 - 11:44:59;1;5;7;0;48;13;13;0;18;317
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;11:45:00 - 11:59:59;0;4;5;0;75;12;12;0;19;289
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;12:00:00 - 12:14:59;1;6;2;0;60;10;4;0;12;313
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;12:15:00 - 12:29:59;2;4;7;0;54;9;9;0;15;320
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;12:30:00 - 12:44:59;2;2;6;0;49;9;6;0;16;328
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;12:45:00 - 12:59:59;2;6;5;0;40;4;10;0;12;321
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;13:00:00 - 13:14:59;0;3;4;0;39;7;10;0;12;304
AV. ENG. ANTONIO DE GOES, N. 124;11/6/2015;13:15:00 - 13:29:59;2;2;6;0;57;10;8;0;20;294
